"result","player","converted_x","converted_y","shot_distance","shot_x","shot_y"
"made","D.J. Augustin",24,88.4,1,26,5.59999999999999
"made","Linas Kleiza",40.5,14.3,18,40.5,14.3
"made","DeMar DeRozan",24,5.9,1,24,5.9
"made","DJ White",28.9,70,19,21.1,24
"made","Linas Kleiza",10.3,17.7,19,10.3,17.7
"made","Gary Forbes",25.1,5.1,0,25.1,5.1
"made","Gary Forbes",23.2,10.3,6,23.2,10.3
"made","DJ White",25,88.7,0,25,5.3
"made","Gerald Henderson",45.4,88.3,20,4.6,5.7
"made","Linas Kleiza",33.2,28.8,25,33.2,28.8
"made","Gerald Henderson",18.8,74.2,16,31.2,19.8
"made","Linas Kleiza",24.9,5.7,1,24.9,5.7
"made","Derrick Brown",25.7,88.1,1,24.3,5.90000000000001
"made","Linas Kleiza",5.2,10,20,5.2,10
"made","DJ White",15.7,73.1,18,34.3,20.9
"made","DJ White",23.9,73,16,26.1,21
"made","Andrea Bargnani",8,24.2,26,8,24.2
"made","Eduardo Najera",23.9,87.9,2,26.1,6.09999999999999
"made","Jerryd Bayless",25,6.4,1,25,6.4
"made","Eduardo Najera",48.3,87,23,1.7,7
"made","Gerald Henderson",26,88.1,1,24,5.90000000000001
"made","DeMar DeRozan",25.2,15.1,10,25.2,15.1
"made","D.J. Augustin",22,80.8,9,28,13.2
"made","Corey Maggette",24.2,88.6,1,25.8,5.40000000000001
"made","Aaron Gray",25,5.7,1,25,5.7
"made","Bismack Biyombo",26.3,88.1,2,23.7,5.90000000000001
"made","Corey Maggette",39.6,67.7,26,10.4,26.3
"made","Jerryd Bayless",25,9.7,5,25,9.7
"made","Tyrus Thomas",36.3,74.2,19,13.7,19.8
"made","Andrea Bargnani",23.5,6.1,2,23.5,6.1
"made","Gerald Henderson",21.5,71.1,18,28.5,22.9
"made","Bismack Biyombo",19.4,85.3,7,30.6,8.7
"made","D.J. Augustin",28.1,64.3,25,21.9,29.7
"made","Jerryd Bayless",25.7,5.9,1,25.7,5.9
"made","Gerald Henderson",26.3,71.8,17,23.7,22.2
"made","D.J. Augustin",22.4,84.8,5,27.6,9.2
"made","Jamaal Magloire",25,5.7,1,25,5.7
"made","D.J. Augustin",35.2,65.9,25,14.8,28.1
"made","Linas Kleiza",24.6,10,5,24.6,10
"made","Tyrus Thomas",12,79.7,16,38,14.3
"made","DeMar DeRozan",44,12.1,20,44,12.1
"made","Gary Forbes",25.8,4.5,1,25.8,4.5
"made","Corey Maggette",12.2,76.9,18,37.8,17.1
"made","D.J. Augustin",26.8,88.7,2,23.2,5.3
"made","Jerryd Bayless",22.6,5.4,2,22.6,5.4
"made","Byron Mullens",24,88.7,1,26,5.3
"made","DeMar DeRozan",18.1,20.3,17,18.1,20.3
"made","Kemba Walker",36.9,75,18,13.1,19
"made","DeMar DeRozan",36.4,19,18,36.4,19
"made","Jerryd Bayless",12.1,27.8,26,12.1,27.8
"made","Gerald Henderson",26,88.6,1,24,5.40000000000001
"made","Tyrus Thomas",38.6,81,16,11.4,13
"made","Ed Davis",25.2,6.7,2,25.2,6.7
"made","Gerald Henderson",35.6,74.8,18,14.4,19.2
"made","Gerald Henderson",20.5,69.2,20,29.5,24.8
"made","Bismack Biyombo",26.8,88.6,2,23.2,5.40000000000001
"made","Ed Davis",26.3,5.4,1,26.3,5.4
"made","Gerald Henderson",24.5,87.9,1,25.5,6.09999999999999
"made","Gary Forbes",48.9,7.2,24,48.9,7.2
"made","Ed Davis",25.7,5.7,1,25.7,5.7
"made","Jerryd Bayless",26,6.1,1,26,6.1
"made","Amir Johnson",24.8,5,0,24.8,5
"made","Jerryd Bayless",30.2,29.4,25,30.2,29.4
"made","Carmelo Anthony",37.8,28.1,26,37.8,28.1
"made","Roy Hibbert",31.7,85.3,8,18.3,8.7
"made","Landry Fields",24.3,5.6,1,24.3,5.6
"made","Jeremy Lin",35.3,17.3,16,35.3,17.3
"made","Paul George",39.9,68.4,25,10.1,25.6
"made","Amar'e Stoudemire",8.5,8.3,17,8.5,8.3
"made","Roy Hibbert",27.1,84.2,5,22.9,9.8
"made","Carmelo Anthony",23,5.4,2,23,5.4
"made","Darren Collison",25,88.6,0,25,5.40000000000001
"made","Paul George",25,88.3,1,25,5.7
"made","Carmelo Anthony",22.6,5,2,22.6,5
"made","Danny Granger",35,72.3,19,15,21.7
"made","Tyson Chandler",24.6,4.8,0,24.6,4.8
"made","Darren Collison",12.2,73.3,20,37.8,20.7
"made","Roy Hibbert",13.3,75.6,18,36.7,18.4
"made","Paul George",24.6,88.9,0,25.4,5.09999999999999
"made","Danny Granger",25.6,88.3,1,24.4,5.7
"made","Danny Granger",23.9,88.7,1,26.1,5.3
"made","J.R. Smith",7.1,23.4,26,7.1,23.4
"made","Danny Granger",19.1,84.8,7,30.9,9.2
"made","J.R. Smith",43.2,22.5,25,43.2,22.5
"made","Amar'e Stoudemire",23,5.4,2,23,5.4
"made","Tyler Hansbrough",23.4,89,2,26.6,5
"made","Tyler Hansbrough",25.1,89.3,0,24.9,4.7
"made","Dahntay Jones",26.2,88.6,1,23.8,5.40000000000001
"made","Mike Bibby",49.3,4.4,24,49.3,4.4
"made","Jared Jeffries",5.4,7.6,20,5.4,7.6
"made","Steve Novak",11.7,27.8,26,11.7,27.8
"made","Dahntay Jones",40.4,74.4,21,9.6,19.6
"made","Mike Bibby",24.6,24.7,20,24.6,24.7
"made","Darren Collison",29.2,86.8,5,20.8,7.2
"made","Tyson Chandler",25.8,5,1,25.8,5
"made","Carmelo Anthony",26.1,5.1,1,26.1,5.1
"made","Steve Novak",41.4,26.6,27,41.4,26.6
"made","David West",40.4,88.7,15,9.6,5.3
"made","Landry Fields",24.9,4.5,1,24.9,4.5
"made","Darren Collison",11.7,73.7,20,38.3,20.3
"made","Roy Hibbert",26.8,87.6,2,23.2,6.40000000000001
"made","Jeremy Lin",25.5,7.2,2,25.5,7.2
"made","Darren Collison",13.3,74.2,19,36.7,19.8
"made","Jeremy Lin",23.5,5,2,23.5,5
"made","Landry Fields",25.7,6.4,2,25.7,6.4
"made","Roy Hibbert",26.5,88.6,2,23.5,5.40000000000001
"made","Jeremy Lin",22.6,8.4,4,22.6,8.4
"made","Paul George",48.1,89.5,23,1.9,4.5
"made","George Hill",48.3,88.9,23,1.7,5.09999999999999
"made","Roy Hibbert",25.2,88.9,0,24.8,5.09999999999999
"made","Roy Hibbert",24.5,89.3,1,25.5,4.7
"made","Amar'e Stoudemire",26.9,5.1,2,26.9,5.1
"made","Paul George",24.8,87.9,1,25.2,6.09999999999999
"made","Paul George",27.8,88.6,3,22.2,5.40000000000001
"made","A.J. Price",34.9,86.5,10,15.1,7.5
"made","J.R. Smith",41.8,26.1,27,41.8,26.1
"made","Iman Shumpert",24.1,5.6,1,24.1,5.6
"made","Roy Hibbert",25,83.2,6,25,10.8
"made","Jeremy Lin",30.2,9.8,7,30.2,9.8
"made","Jeremy Lin",25.5,12.2,7,25.5,12.2
"made","J.R. Smith",37.8,12.2,15,37.8,12.2
"made","Tyson Chandler",24.9,4.5,1,24.9,4.5
"made","Carmelo Anthony",23.5,5.1,2,23.5,5.1
"made","Danny Granger",20.4,63.3,26,29.6,30.7
"made","Amar'e Stoudemire",23.5,6.1,2,23.5,6.1
"made","Carmelo Anthony",25.5,15.7,11,25.5,15.7
"made","Darren Collison",43.1,89,18,6.9,5
"made","Shelden Williams",23.5,88.3,2,26.5,5.7
"made","Marco Belinelli",24,23.4,18,24,23.4
"made","Kris Humphries",10,83,16,40,11
"made","Trevor Ariza",39.4,24.7,24,39.4,24.7
"made","Deron Williams",40.7,69.3,25,9.3,24.7
"made","MarShon Brooks",27,88.7,2,23,5.3
"made","Gerald Wallace",23.2,88.4,2,26.8,5.59999999999999
"made","Jarrett Jack",12.8,17.3,17,12.8,17.3
"made","Jarrett Jack",21.9,31.5,27,21.9,31.5
"made","Shelden Williams",22.9,88.4,2,27.1,5.59999999999999
"made","Chris Kaman",11.8,16.6,18,11.8,16.6
"made","Marco Belinelli",2.2,3.3,23,2.2,3.3
"made","Trevor Ariza",22.6,6.1,3,22.6,6.1
"made","Kris Humphries",38.2,84.2,14,11.8,9.8
"made","Gustavo Ayon",42.2,5.6,17,42.2,5.6
"made","Shelden Williams",24.8,84.3,5,25.2,9.7
"made","Jason Smith",26.3,5.4,1,26.3,5.4
"made","Anthony Morrow",11.7,76.7,18,38.3,17.3
"made","Anthony Morrow",42.3,81.8,19,7.7,12.2
"made","Jerry Smith",12.5,76.1,18,37.5,17.9
"made","Trevor Ariza",1.7,2.9,23,1.7,2.9
"made","Anthony Morrow",44.3,74.4,24,5.7,19.6
"made","Jason Smith",29.9,22.6,18,29.9,22.6
"made","Gerald Green",40.7,81.5,17,9.3,12.5
"made","Gerald Green",8.9,89,16,41.1,5
"made","Gustavo Ayon",26.3,5.6,1,26.3,5.6
"made","Gerald Green",2.1,91.5,23,47.9,2.5
"made","Al-Farouq Aminu",37.5,23.6,22,37.5,23.6
"made","Lance Thomas",24.3,7,2,24.3,7
"made","Deron Williams",25.7,87.5,2,24.3,6.5
"made","Gustavo Ayon",22.9,5.3,2,22.9,5.3
"made","Marco Belinelli",2,3.7,23,2,3.7
"made","Anthony Morrow",41.8,87.3,17,8.2,6.7
"made","Gustavo Ayon",22.6,5.1,2,22.6,5.1
"made","Chris Kaman",14.8,8.1,11,14.8,8.1
"made","Deron Williams",28.2,62.4,27,21.8,31.6
"made","Marco Belinelli",8.4,5.6,17,8.4,5.6
"made","Jarrett Jack",23.3,5.3,2,23.3,5.3
"made","Gerald Green",46.7,78,24,3.3,16
"made","Chris Kaman",30.4,6.2,6,30.4,6.2
"made","MarShon Brooks",45,74.1,25,5,19.9
"made","Chris Kaman",32.6,6.5,8,32.6,6.5
"made","Marco Belinelli",47.3,4,22,47.3,4
"made","Deron Williams",23.9,75,14,26.1,19
"made","Chris Kaman",27.1,5.4,2,27.1,5.4
"made","Deron Williams",26.8,69.8,19,23.2,24.2
"made","Chris Kaman",31.7,15.7,13,31.7,15.7
"made","Anthony Morrow",12.2,68.9,24,37.8,25.1
"made","Jarrett Jack",32.5,9.5,9,32.5,9.5
"made","Anthony Morrow",8.7,88.7,16,41.3,5.3
"made","Anthony Morrow",48,90,23,2,4
"made","Marco Belinelli",33.9,22.5,20,33.9,22.5
"made","Deron Williams",23.7,87.6,2,26.3,6.40000000000001
"made","Gerald Wallace",38.6,83,15,11.4,11
"made","Anthony Morrow",2.6,80.4,24,47.4,13.6
"made","Jason Smith",26.5,5.7,2,26.5,5.7
"made","Chris Kaman",24.1,6.1,1,24.1,6.1
"made","Greivis Vasquez",24,23.6,19,24,23.6
"made","Gerald Green",25.4,80.2,9,24.6,13.8
"made","Kris Humphries",24.5,87,2,25.5,7
"made","Gerald Wallace",1.9,90.9,23,48.1,3.09999999999999
"made","Lance Thomas",26.1,6.1,2,26.1,6.1
"made","Lance Thomas",23.3,5.9,2,23.3,5.9
"made","Deron Williams",42,88.9,17,8,5.09999999999999
"made","Xavier Henry",25.8,5.3,1,25.8,5.3
"made","MarShon Brooks",35.5,85.9,11,14.5,8.09999999999999
"made","Chris Kaman",26.3,5.7,1,26.3,5.7
"made","Greivis Vasquez",26,5.3,1,26,5.3
"made","Deron Williams",23.2,89.2,2,26.8,4.8
"made","Lance Thomas",25.5,10.8,6,25.5,10.8
"made","Deron Williams",26.8,88.6,2,23.2,5.40000000000001
"made","Jarrett Jack",29.5,11.6,8,29.5,11.6
"made","Gerald Green",16.6,75.8,16,33.4,18.2
"made","Marco Belinelli",30.7,22,18,30.7,22
"made","Jarrett Jack",22.7,31.5,27,22.7,31.5
"made","Chris Kaman",40.3,21.8,23,40.3,21.8
"made","Marco Belinelli",5,22.6,27,5,22.6
"made","Spencer Hawes",6.6,8.1,19,6.6,8.1
"made","Jrue Holiday",23.7,11.1,6,23.7,11.1
"made","Jrue Holiday",25.8,6.5,2,25.8,6.5
"made","Spencer Hawes",36.9,17.6,17,36.9,17.6
"made","Jrue Holiday",25.8,6.2,1,25.8,6.2
"made","Carlos Boozer",16.8,74.5,17,33.2,19.5
"made","Jrue Holiday",25.8,6.7,2,25.8,6.7
"made","CJ Watson",4.5,87.1,21,45.5,6.90000000000001
"made","CJ Watson",5.9,71.7,26,44.1,22.3
"made","Ronnie Brewer",33.1,74.5,17,16.9,19.5
"made","Luol Deng",20.9,72.5,17,29.1,21.5
"made","Andre Iguodala",23,6.2,2,23,6.2
"made","Evan Turner",19.9,16.3,12,19.9,16.3
"made","Lou Williams",23.7,6.2,2,23.7,6.2
"made","Taj Gibson",25.4,85.6,3,24.6,8.40000000000001
"made","Jodie Meeks",41.9,22.2,24,41.9,22.2
"made","Taj Gibson",34.4,75.6,16,15.6,18.4
"made","Spencer Hawes",22.9,25.3,20,22.9,25.3
"made","John Lucas III",25.2,83.4,6,24.8,10.6
"made","John Lucas III",10.4,76.1,19,39.6,17.9
"made","Taj Gibson",24.8,87.5,2,25.2,6.5
"made","Taj Gibson",14.9,88.7,10,35.1,5.3
"made","Elton Brand",20.7,11.4,8,20.7,11.4
"made","Jrue Holiday",23.7,6.4,2,23.7,6.4
"made","John Lucas III",41.3,75.9,21,8.7,18.1
"made","Jodie Meeks",6,8.4,19,6,8.4
"made","Kyle Korver",16.4,77.4,14,33.6,16.6
"made","Jrue Holiday",39.6,10,15,39.6,10
"made","CJ Watson",7.1,71.4,25,42.9,22.6
"made","Jrue Holiday",18.5,25.8,22,18.5,25.8
"made","Carlos Boozer",30.1,73.1,17,19.9,20.9
"made","Thaddeus Young",25.2,10,5,25.2,10
"made","Carlos Boozer",27.4,88.4,2,22.6,5.59999999999999
"made","Spencer Hawes",22.7,7,3,22.7,7
"made","Ronnie Brewer",23.2,87.6,2,26.8,6.40000000000001
"made","Jrue Holiday",26.6,4.8,2,26.6,4.8
"made","Carlos Boozer",22,73.1,16,28,20.9
"made","Jrue Holiday",22.6,6.2,3,22.6,6.2
"made","Ronnie Brewer",9.7,80.4,18,40.3,13.6
"made","CJ Watson",8.2,70.6,25,41.8,23.4
"made","Evan Turner",12.3,4,13,12.3,4
"made","Joakim Noah",19,71.4,19,31,22.6
"made","Andre Iguodala",40.3,7.3,15,40.3,7.3
"made","Lou Williams",15.5,19,17,15.5,19
"made","CJ Watson",48.3,90,23,1.7,4
"made","Kyle Korver",42.4,70.4,25,7.6,23.6
"made","Thaddeus Young",23.7,5.7,1,23.7,5.7
"made","Omer Asik",25.4,88.3,1,24.6,5.7
"made","Jrue Holiday",37.8,15.7,17,37.8,15.7
"made","Thaddeus Young",23.5,6.2,2,23.5,6.2
"made","Kyle Korver",8.9,81.6,18,41.1,12.4
"made","Kyle Korver",48,90.3,23,2,3.7
"made","Jrue Holiday",22.9,10.8,6,22.9,10.8
"made","Luol Deng",26.5,87,2,23.5,7
"made","Spencer Hawes",26,6.1,1,26,6.1
"made","CJ Watson",26.3,87.8,2,23.7,6.2
"made","Lou Williams",23.2,6.4,2,23.2,6.4
"made","Andre Iguodala",11.7,27.8,26,11.7,27.8
"made","Jrue Holiday",28.8,16.5,12,28.8,16.5
"made","Joakim Noah",24.8,88.3,1,25.2,5.7
"made","Thaddeus Young",25.7,8.4,3,25.7,8.4
"made","Luol Deng",29.5,85.1,6,20.5,8.90000000000001
"made","Joakim Noah",26,87,2,24,7
"made","Jrue Holiday",20.7,30,25,20.7,30
"made","Rodrigue Beaubois",25.1,88.9,0,24.9,5.09999999999999
"made","Danny Green",25,5.3,0,25,5.3
"made","Rodrigue Beaubois",30.8,80.2,11,19.2,13.8
"made","Dirk Nowitzki",25.9,89,1,24.1,5
"made","Tim Duncan",24.1,4.8,1,24.1,4.8
"made","Dirk Nowitzki",39.6,80.4,17,10.4,13.6
"made","Tony Parker",18.3,18.2,15,18.3,18.2
"made","DeJuan Blair",24,4.5,1,24,4.5
"made","Dirk Nowitzki",25.9,70.6,18,24.1,23.4
"made","DeJuan Blair",23.5,5.1,2,23.5,5.1
"made","Lamar Odom",25.6,89.2,1,24.4,4.8
"made","DeJuan Blair",23.2,4.7,2,23.2,4.7
"made","Jason Kidd",7.8,72,24,42.2,22
"made","Jason Terry",24.8,86.8,2,25.2,7.2
"made","Manu Ginobili",27.4,5.7,2,27.4,5.7
"made","Matt Bonner",11.2,25,24,11.2,25
"made","Rodrigue Beaubois",42.9,74.4,23,7.1,19.6
"made","Tiago Splitter",23.8,5.3,1,23.8,5.3
"made","Brian Cardinal",5.7,74.1,24,44.3,19.9
"made","Tiago Splitter",24.8,5,0,24.8,5
"made","Ian Mahinmi",25.1,89,0,24.9,5
"made","Stephen Jackson",46.7,15.5,24,46.7,15.5
"made","Rodrigue Beaubois",42,88.3,17,8,5.7
"made","Tiago Splitter",23,6.1,2,23,6.1
"made","Kawhi Leonard",10.3,5,15,10.3,5
"made","Jason Kidd",25.7,83.7,5,24.3,10.3
"made","Dirk Nowitzki",39.9,73.7,21,10.1,20.3
"made","Gary Neal",9.5,24,25,9.5,24
"made","Dirk Nowitzki",38.8,77.5,18,11.2,16.5
"made","Dirk Nowitzki",38.6,80.2,16,11.4,13.8
"made","Tim Duncan",23.8,10.5,6,23.8,10.5
"made","Gary Neal",42.1,21.8,24,42.1,21.8
"made","Tony Parker",26.9,5.1,2,26.9,5.1
"made","Tim Duncan",30.7,7.2,6,30.7,7.2
"made","Vince Carter",40.2,76.9,19,9.8,17.1
"made","Danny Green",31.5,28.8,25,31.5,28.8
"made","Rodrigue Beaubois",24.8,85.6,3,25.2,8.40000000000001
"made","Tim Duncan",41,5,16,41,5
"made","Rodrigue Beaubois",10.8,87.8,14,39.2,6.2
"made","Dirk Nowitzki",32.7,65.7,25,17.3,28.3
"made","Tim Duncan",20.8,6.4,4,20.8,6.4
"made","Ian Mahinmi",25.1,88.9,0,24.9,5.09999999999999
"made","Jason Kidd",9,70,25,41,24
"made","Vince Carter",27,89.2,2,23,4.8
"made","Jason Terry",47.8,88.7,23,2.2,5.3
"made","Tony Parker",23.3,4.8,2,23.3,4.8
"made","Jason Kidd",5.6,73.7,25,44.4,20.3
"made","Manu Ginobili",13.4,26.3,24,13.4,26.3
"made","Jason Terry",34.7,76.7,16,15.3,17.3
"made","Gary Neal",10.9,25.3,25,10.9,25.3
"made","Tiago Splitter",25.8,4.8,1,25.8,4.8
"made","Dirk Nowitzki",22.1,68.9,20,27.9,25.1
"made","Tiago Splitter",22.9,11.3,7,22.9,11.3
"made","Brandan Wright",25,88.1,1,25,5.90000000000001
"made","Stephen Jackson",25.4,5.1,0,25.4,5.1
"made","Tiago Splitter",29.5,6.2,5,29.5,6.2
"made","Jason Terry",25.7,83.5,6,24.3,10.5
"made","Tiago Splitter",22.6,5.1,2,22.6,5.1
"made","Manu Ginobili",15.1,27.4,24,15.1,27.4
"made","Brandan Wright",25,88.6,0,25,5.40000000000001
"made","Jason Kidd",40.2,70.3,24,9.8,23.7
"made","Dirk Nowitzki",15.5,66,25,34.5,28
"made","Rodrigue Beaubois",38.2,74.4,20,11.8,19.6
"made","Tim Duncan",27.3,9.2,5,27.3,9.2
"made","Rodrigue Beaubois",26.3,70.7,18,23.7,23.3
"made","Tony Parker",18.6,20.9,17,18.6,20.9
"made","Tony Parker",22.7,5,2,22.7,5
"made","Danny Green",24.4,5.1,1,24.4,5.1
"made","Kawhi Leonard",2.4,4.8,23,2.4,4.8
"made","Jason Terry",21.6,64.6,25,28.4,29.4
"made","Danny Green",45.4,18.1,24,45.4,18.1
"made","Danny Green",22.6,5,2,22.6,5
"made","Vince Carter",2.9,80.2,24,47.1,13.8
"made","Tim Duncan",23.8,5,1,23.8,5
"made","Jason Terry",33.1,66,24,16.9,28
"made","Danny Green",15,27.8,25,15,27.8
"made","Danilo Gallinari",1.8,85.4,23,48.2,8.59999999999999
"made","Paul Pierce",39.7,16,18,39.7,16
"made","Timofey Mozgov",26.8,89,2,23.2,5
"made","Rajon Rondo",23.8,4.8,1,23.8,4.8
"made","Danilo Gallinari",34.7,65.1,26,15.3,28.9
"made","Paul Pierce",12.5,13,15,12.5,13
"made","Ray Allen",22.6,5.6,2,22.6,5.6
"made","Rajon Rondo",23.3,5.3,2,23.3,5.3
"made","Arron Afflalo",26.5,72.8,16,23.5,21.2
"made","Greg Stiemsma",24,4.7,1,24,4.7
"made","Timofey Mozgov",27.9,84.6,5,22.1,9.40000000000001
"made","Timofey Mozgov",22.9,87.8,2,27.1,6.2
"made","Paul Pierce",2.7,13.3,24,2.7,13.3
"made","Al Harrington",45.9,84.8,21,4.1,9.2
"made","Rudy Fernandez",48.1,89.3,23,1.9,4.7
"made","Avery Bradley",24.9,5.3,0,24.9,5.3
"made","Al Harrington",1.5,84.6,24,48.5,9.40000000000001
"made","Kevin Garnett",39.6,5.6,15,39.6,5.6
"made","Corey Brewer",23.5,88.6,2,26.5,5.40000000000001
"made","Kevin Garnett",14.2,20.3,19,14.2,20.3
"made","Kosta Koufos",25.7,88.9,1,24.3,5.09999999999999
"made","Kevin Garnett",37.5,9.7,13,37.5,9.7
"made","Avery Bradley",22.9,5,2,22.9,5
"made","Corey Brewer",23.7,88.3,1,26.3,5.7
"made","Corey Brewer",25.7,89.3,1,24.3,4.7
"made","Al Harrington",23.7,88.3,1,26.3,5.7
"made","Ray Allen",20.2,23.4,19,20.2,23.4
"made","Andre Miller",23.5,88.1,2,26.5,5.90000000000001
"made","Marquis Daniels",22.7,4.2,2,22.7,4.2
"made","Marquis Daniels",23.3,5.7,2,23.3,5.7
"made","Kenneth Faried",25,88.6,0,25,5.40000000000001
"made","Paul Pierce",26.6,15.7,11,26.6,15.7
"made","Kenneth Faried",26.7,88.1,2,23.3,5.90000000000001
"made","Kenneth Faried",27.3,88.7,2,22.7,5.3
"made","Kevin Garnett",26.5,5.6,2,26.5,5.6
"made","Arron Afflalo",30.6,77.2,13,19.4,16.8
"made","Kevin Garnett",24.9,4.7,0,24.9,4.7
"made","Mickael Pietrus",5.2,17.4,23,5.2,17.4
"made","Danilo Gallinari",3.8,73.9,26,46.2,20.1
"made","Paul Pierce",7.9,23.4,25,7.9,23.4
"made","Arron Afflalo",39.1,67.9,25,10.9,26.1
"made","Arron Afflalo",27.1,88.7,2,22.9,5.3
"made","Kenneth Faried",23.4,89,2,26.6,5
"made","Ray Allen",24.4,16,11,24.4,16
"made","Kevin Garnett",40,18.2,20,40,18.2
"made","Paul Pierce",23.2,5.1,2,23.2,5.1
"made","Paul Pierce",43.2,23.7,26,43.2,23.7
"made","Ty Lawson",34.5,76.1,16,15.5,17.9
"made","Arron Afflalo",30.8,75.5,15,19.2,18.5
"made","Danilo Gallinari",22.4,89,3,27.6,5
"made","Brandon Bass",24.1,5.4,1,24.1,5.4
"made","Timofey Mozgov",25.7,87.8,1,24.3,6.2
"made","Rajon Rondo",26,5.7,1,26,5.7
"made","Danilo Gallinari",24.3,88.4,1,25.7,5.59999999999999
"made","Greg Stiemsma",24.3,5.6,1,24.3,5.6
"made","Arron Afflalo",26.7,89,2,23.3,5
"made","Rajon Rondo",26.1,5.1,1,26.1,5.1
"made","Rajon Rondo",16.6,19.2,16,16.6,19.2
"made","Rajon Rondo",38.6,19.8,20,38.6,19.8
"made","Kosta Koufos",26.5,88.4,2,23.5,5.59999999999999
"made","Kosta Koufos",23.2,87.8,2,26.8,6.2
"made","Marquis Daniels",24.6,5.9,1,24.6,5.9
"made","Al Harrington",25.4,88.7,0,24.6,5.3
"made","Kevin Garnett",25,22.6,18,25,22.6
"made","Kevin Garnett",24.4,5.4,1,24.4,5.4
"made","Kevin Garnett",24.1,5.4,1,24.1,5.4
"made","Paul Pierce",24,24.2,19,24,24.2
"made","Brandon Bass",40.2,13.2,17,40.2,13.2
"made","Ty Lawson",48.1,86.4,23,1.9,7.59999999999999
"made","Kenneth Faried",25.4,89.6,1,24.6,4.40000000000001
"made","Devin Harris",26.8,87.8,2,23.2,6.2
"made","Klay Thompson",2.7,4.8,22,2.7,4.8
"made","David Lee",24.6,5.1,0,24.6,5.1
"made","CJ Miles",13.3,70.4,22,36.7,23.6
"made","Klay Thompson",6,20.1,24,6,20.1
"made","Josh Howard",28.1,89,3,21.9,5
"made","CJ Miles",24.3,87.9,1,25.7,6.09999999999999
"made","Klay Thompson",23.5,19.3,14,23.5,19.3
"made","Dorell Wright",24.4,5.1,1,24.4,5.1
"made","David Lee",26.1,12.8,8,26.1,12.8
"made","Andris Biedrins",25.4,5.3,0,25.4,5.3
"made","Nate Robinson",25.8,5.3,1,25.8,5.3
"made","Derrick Favors",33.3,86.4,9,16.7,7.59999999999999
"made","Paul Millsap",18.6,86.4,7,31.4,7.59999999999999
"made","David Lee",17,5.9,8,17,5.9
"made","Gordon Hayward",17.2,87.9,8,32.8,6.09999999999999
"made","Nate Robinson",13.4,15.7,16,13.4,15.7
"made","Enes Kanter",23.2,88.9,2,26.8,5.09999999999999
"made","Richard Jefferson",23.2,28.8,24,23.2,28.8
"made","Gordon Hayward",14.4,68.9,23,35.6,25.1
"made","Richard Jefferson",24.3,7,2,24.3,7
"made","Jamaal Tinsley",26.7,88.1,2,23.3,5.90000000000001
"made","Alec Burks",23.5,88.7,2,26.5,5.3
"made","Dominic McGuire",25,5.4,0,25,5.4
"made","Jeremy Evans",24.6,89.5,1,25.4,4.5
"made","Dorell Wright",27.6,5.7,3,27.6,5.7
"made","Jeremy Evans",21.2,86.4,5,28.8,7.59999999999999
"made","Alec Burks",3.8,88.6,21,46.2,5.40000000000001
"made","Dorell Wright",26.9,6.1,2,26.9,6.1
"made","Jamaal Tinsley",18.5,77.2,13,31.5,16.8
"made","Alec Burks",23.4,88.1,2,26.6,5.90000000000001
"made","Jamaal Tinsley",29.5,87.3,5,20.5,6.7
"made","Gordon Hayward",43.7,88.9,19,6.3,5.09999999999999
"made","Nate Robinson",26.6,6.7,2,26.6,6.7
"made","David Lee",23,5.6,2,23,5.6
"made","David Lee",19.4,11.1,8,19.4,11.1
"made","Devin Harris",23.1,88.6,2,26.9,5.40000000000001
"made","David Lee",34.2,6.9,9,34.2,6.9
"made","Josh Howard",20.7,82.6,8,29.3,11.4
"made","David Lee",34.2,11.4,11,34.2,11.4
"made","Devin Harris",40.1,80.5,17,9.9,13.5
"made","David Lee",27.7,27.4,23,27.7,27.4
"made","Derrick Favors",20.5,87.9,5,29.5,6.09999999999999
"made","Devin Harris",41.3,70.3,25,8.7,23.7
"made","Dorell Wright",27.7,5.7,3,27.7,5.7
"made","Nate Robinson",25.8,13.9,9,25.8,13.9
"made","Derrick Favors",19.3,84.5,7,30.7,9.5
"made","Paul Millsap",27.6,86.2,4,22.4,7.8
"made","Dominic McGuire",26.9,7.8,3,26.9,7.8
"made","Enes Kanter",24.5,83,6,25.5,11
"made","Jamaal Tinsley",38.8,68.4,25,11.2,25.6
"made","Alec Burks",25.4,84.6,4,24.6,9.40000000000001
"made","Gordon Hayward",22,88.6,3,28,5.40000000000001
"made","Charles Jenkins",20,24.4,20,20,24.4
"made","Jamaal Tinsley",32,74.1,16,18,19.9
"made","Klay Thompson",19.6,27.4,23,19.6,27.4
"made","Charles Jenkins",27.6,5.3,3,27.6,5.3
"made","Jamaal Tinsley",37.5,72,21,12.5,22
"made","Klay Thompson",25.4,8.6,4,25.4,8.6
"made","Dorell Wright",44.6,20.7,25,44.6,20.7
"made","Paul Millsap",27.6,89.3,3,22.4,4.7
"made","Klay Thompson",27.9,5.4,3,27.9,5.4
"made","Derrick Favors",25.1,87.9,1,24.9,6.09999999999999
"made","Charles Jenkins",37.7,24.5,23,37.7,24.5
"made","Gordon Hayward",24.6,89.2,0,25.4,4.8
"made","Devin Harris",39.6,75.9,20,10.4,18.1
"made","Nate Robinson",14.2,27.4,25,14.2,27.4
"made","Derrick Favors",25.2,88.1,1,24.8,5.90000000000001
