data_set,team,player
2018-2019 Regular Season,BKN,Tahjere McCall
2018-2019 Regular Season,ATL,BJ Johnson
2018-2019 Regular Season,MIN,Cameron Reynolds
2018-2019 Regular Season,PHI,Justin Patton
2018-2019 Regular Season,ATL,Tyler Zeller
2018-2019 Regular Season,PHX,Ray Spalding
2018-2019 Regular Season,NOP,Dairis Bertans
2018-2019 Regular Season,LAL,Andre Ingram
2018-2019 Regular Season,GSW,Andrew Bogut
2018-2019 Regular Season,DAL,Kostas Antetokounmpo
2018-2019 Regular Season,PHX,Jimmer Fredette
2018-2019 Regular Season,PHI,Zhaire Smith
2018-2019 Regular Season,HOU,Chris Chiozza
2018-2019 Regular Season,ATL,Deyonta Davis
2018-2019 Regular Season,LAL,Scott Machado
2018-2019 Regular Season,CHI,Walter Lemon Jr.
2018-2019 Regular Season,LAL,Jemerrio Jones
2018-2019 Regular Season,MEM,Dusty Hannahs
2018-2019 Regular Season,CHI,JaKarr Sampson
2018-2019 Regular Season,ATL,Isaac Humphries
2018-2019 Regular Season,NYK,Billy Garrett
2018-2019 Regular Season,SAS,Donatas Motiejunas
2018-2019 Regular Season,BOS,RJ Hunter
2018-2019 Regular Season,MIA,Yante Maten
2017-2018 Regular Season,BOS,Kevin Love
2017-2018 Regular Season,BOS,Kyrie Irving
2017-2018 Regular Season,CLE,Derrick Rose
2017-2018 Regular Season,BOS,Al Horford
2017-2018 Regular Season,BOS,Gordon Hayward
2017-2018 Regular Season,BOS,Jaylen Brown
2017-2018 Regular Season,BOS,Jayson Tatum
2017-2018 Regular Season,CLE,Jae Crowder
2017-2018 Regular Season,CLE,Dwyane Wade
2017-2018 Regular Season,CLE,LeBron James
2017-2018 Regular Season,BOS,Marcus Smart
2017-2018 Regular Season,CLE,JR Smith
2017-2018 Regular Season,CLE,Tristan Thompson
2017-2018 Regular Season,CLE,Iman Shumpert
2017-2018 Regular Season,BOS,Aron Baynes
2017-2018 Regular Season,CLE,Jeff Green
2017-2018 Regular Season,BOS,Terry Rozier
2017-2018 Regular Season,BOS,Semi Ojeleye
2017-2018 Regular Season,CLE,Kyle Korver
2017-2018 Regular Season,BOS,Shane Larkin
2017-2018 Regular Season,HOU,Zaza Pachulia
2017-2018 Regular Season,HOU,James Harden
2017-2018 Regular Season,GSW,Draymond Green
2017-2018 Regular Season,HOU,Clint Capela
2017-2018 Regular Season,GSW,Kevin Durant
2017-2018 Regular Season,HOU,Ryan Anderson
2017-2018 Regular Season,HOU,Chris Paul
2017-2018 Regular Season,GSW,Klay Thompson
2017-2018 Regular Season,HOU,Trevor Ariza
2017-2018 Regular Season,GSW,Stephen Curry
2017-2018 Regular Season,GSW,Patrick McCaw
2017-2018 Regular Season,HOU,Eric Gordon
2017-2018 Regular Season,GSW,Jordan Bell
2017-2018 Regular Season,GSW,Nick Young
2017-2018 Regular Season,GSW,Omri Casspi
2017-2018 Regular Season,HOU,PJ Tucker
2017-2018 Regular Season,GSW,Shaun Livingston
2017-2018 Regular Season,GSW,Kevon Looney
2017-2018 Regular Season,HOU,Luc Mbah a Moute
2017-2018 Regular Season,GSW,David West
2017-2018 Regular Season,CHA,Andre Drummond
2017-2018 Regular Season,CHA,Kemba Walker
2017-2018 Regular Season,DET,Tobias Harris
2017-2018 Regular Season,CHA,Dwight Howard
2017-2018 Regular Season,DET,Avery Bradley
2017-2018 Regular Season,CHA,Jeremy Lamb
2017-2018 Regular Season,DET,Stanley Johnson
2017-2018 Regular Season,CHA,Dwayne Bacon
2017-2018 Regular Season,DET,Reggie Jackson
2017-2018 Regular Season,CHA,Marvin Williams
2017-2018 Regular Season,DET,Eric Moreland
2017-2018 Regular Season,CHA,Frank Kaminsky
2017-2018 Regular Season,DET,Langston Galloway
2017-2018 Regular Season,DET,Jon Leuer
2017-2018 Regular Season,DET,Ish Smith
2017-2018 Regular Season,CHA,Cody Zeller
2017-2018 Regular Season,CHA,Julyan Stone
2017-2018 Regular Season,DET,Henry Ellenson
2017-2018 Regular Season,CHA,Malik Monk
2017-2018 Regular Season,CHA,Treveon Graham
2017-2018 Regular Season,IND,Myles Turner
2017-2018 Regular Season,IND,Darren Collison
2017-2018 Regular Season,IND,Thaddeus Young
2017-2018 Regular Season,BKN,Rondae Hollis-Jefferson
2017-2018 Regular Season,IND,Victor Oladipo
2017-2018 Regular Season,BKN,DeMarre Carroll
2017-2018 Regular Season,BKN,Jeremy Lin
2017-2018 Regular Season,BKN,D'Angelo Russell
2017-2018 Regular Season,BKN,Timofey Mozgov
2017-2018 Regular Season,IND,Bojan Bogdanovic
2017-2018 Regular Season,BKN,Quincy Acy
2017-2018 Regular Season,BKN,Trevor Booker
2017-2018 Regular Season,IND,Lance Stephenson
2017-2018 Regular Season,BKN,Allen Crabbe
2017-2018 Regular Season,IND,Damien Wilkins
2017-2018 Regular Season,IND,Domantas Sabonis
2017-2018 Regular Season,IND,Cory Joseph
2017-2018 Regular Season,BKN,Caris LeVert
2017-2018 Regular Season,IND,TJ Leaf
2017-2018 Regular Season,BKN,Spencer Dinwiddie
2017-2018 Regular Season,MIA,Nikola Vucevic
2017-2018 Regular Season,MIA,Kelly Olynyk
2017-2018 Regular Season,ORL,Terrence Ross
2017-2018 Regular Season,MIA,Hassan Whiteside
2017-2018 Regular Season,MIA,Goran Dragic
2017-2018 Regular Season,MIA,Dion Waiters
2017-2018 Regular Season,ORL,Evan Fournier
2017-2018 Regular Season,ORL,Aaron Gordon
2017-2018 Regular Season,ORL,Elfrid Payton
2017-2018 Regular Season,MIA,Josh Richardson
2017-2018 Regular Season,MIA,Tyler Johnson
2017-2018 Regular Season,MIA,James Johnson
2017-2018 Regular Season,ORL,Jonathon Simmons
2017-2018 Regular Season,ORL,D.J. Augustin
2017-2018 Regular Season,ORL,Jonathan Isaac
2017-2018 Regular Season,ORL,Bismack Biyombo
2017-2018 Regular Season,MIA,Justise Winslow
2017-2018 Regular Season,MIA,Bam Adebayo
2017-2018 Regular Season,MIA,Wayne Ellington
2017-2018 Regular Season,WAS,Marcin Gortat
2017-2018 Regular Season,WAS,Bradley Beal
2017-2018 Regular Season,PHI,Ben Simmons
2017-2018 Regular Season,PHI,JJ Redick
2017-2018 Regular Season,WAS,Otto Porter Jr.
2017-2018 Regular Season,WAS,Jason Smith
2017-2018 Regular Season,PHI,Joel Embiid
2017-2018 Regular Season,PHI,Robert Covington
2017-2018 Regular Season,WAS,John Wall
2017-2018 Regular Season,PHI,Jerryd Bayless
2017-2018 Regular Season,PHI,Markelle Fultz
2017-2018 Regular Season,WAS,Kelly Oubre Jr.
2017-2018 Regular Season,WAS,Mike Scott
2017-2018 Regular Season,PHI,Dario Saric
2017-2018 Regular Season,PHI,Timothe Luwawu-Cabarrot
2017-2018 Regular Season,PHI,Amir Johnson
2017-2018 Regular Season,WAS,Jodie Meeks
2017-2018 Regular Season,WAS,Ian Mahinmi
2017-2018 Regular Season,PHI,T.J. McConnell
2017-2018 Regular Season,WAS,Tim Frazier
2017-2018 Regular Season,MIL,Giannis Antetokounmpo
2017-2018 Regular Season,MIL,Thon Maker
2017-2018 Regular Season,MIL,Khris Middleton
2017-2018 Regular Season,MIL,Tony Snell
2017-2018 Regular Season,MIL,Matthew Dellavedova
2017-2018 Regular Season,MIL,Greg Monroe
2017-2018 Regular Season,MIL,Malcolm Brogdon
2017-2018 Regular Season,BOS,Abdel Nader
2017-2018 Regular Season,MIL,John Henson
2017-2018 Regular Season,MIL,Mirza Teletovic
2017-2018 Regular Season,BOS,Daniel Theis
2017-2018 Regular Season,MIL,Rashad Vaughn
2017-2018 Regular Season,MEM,Marc Gasol
2017-2018 Regular Season,MEM,James Ennis III
2017-2018 Regular Season,NOP,Anthony Davis
2017-2018 Regular Season,MEM,JaMychal Green
2017-2018 Regular Season,NOP,DeMarcus Cousins
2017-2018 Regular Season,NOP,Jrue Holiday
2017-2018 Regular Season,MEM,Mike Conley
2017-2018 Regular Season,MEM,Andrew Harrison
2017-2018 Regular Season,NOP,Dante Cunningham
2017-2018 Regular Season,NOP,E'Twaun Moore
2017-2018 Regular Season,MEM,Brandan Wright
2017-2018 Regular Season,NOP,Darius Miller
2017-2018 Regular Season,MEM,Dillon Brooks
2017-2018 Regular Season,MEM,Tyreke Evans
2017-2018 Regular Season,MEM,Chandler Parsons
2017-2018 Regular Season,NOP,Ian Clark
2017-2018 Regular Season,MEM,Mario Chalmers
2017-2018 Regular Season,NOP,Tony Allen
2017-2018 Regular Season,NOP,Jordan Crawford
2017-2018 Regular Season,MEM,Jarell Martin
2017-2018 Regular Season,ATL,Harrison Barnes
2017-2018 Regular Season,ATL,Dennis Schroder
2017-2018 Regular Season,DAL,Dennis Smith Jr.
2017-2018 Regular Season,ATL,Ersan Ilyasova
2017-2018 Regular Season,DAL,Dirk Nowitzki
2017-2018 Regular Season,ATL,Kent Bazemore
2017-2018 Regular Season,ATL,Dewayne Dedmon
2017-2018 Regular Season,ATL,Taurean Prince
2017-2018 Regular Season,ATL,John Collins
2017-2018 Regular Season,DAL,Nerlens Noel
2017-2018 Regular Season,DAL,J.J. Barea
2017-2018 Regular Season,ATL,Marco Belinelli
2017-2018 Regular Season,DAL,Yogi Ferrell
2017-2018 Regular Season,DAL,Devin Harris
2017-2018 Regular Season,ATL,Malcolm Delaney
2017-2018 Regular Season,ATL,DeAndre' Bembry
2017-2018 Regular Season,DAL,Wesley Matthews
2017-2018 Regular Season,DAL,Dwight Powell
2017-2018 Regular Season,ATL,Mike Muscala
2017-2018 Regular Season,DAL,Dorian Finney-Smith
2017-2018 Regular Season,ATL,Josh Magette
2017-2018 Regular Season,ATL,Luke Babbitt
2017-2018 Regular Season,UTA,Rudy Gobert
2017-2018 Regular Season,UTA,Derrick Favors
2017-2018 Regular Season,DEN,Paul Millsap
2017-2018 Regular Season,DEN,Jamal Murray
2017-2018 Regular Season,DEN,Gary Harris
2017-2018 Regular Season,DEN,Wilson Chandler
2017-2018 Regular Season,UTA,Ricky Rubio
2017-2018 Regular Season,UTA,Donovan Mitchell
2017-2018 Regular Season,DEN,Nikola Jokic
2017-2018 Regular Season,UTA,Joe Johnson
2017-2018 Regular Season,UTA,Joe Ingles
2017-2018 Regular Season,DEN,Will Barton
2017-2018 Regular Season,DEN,Mason Plumlee
2017-2018 Regular Season,DEN,Emmanuel Mudiay
2017-2018 Regular Season,UTA,Rodney Hood
2017-2018 Regular Season,UTA,Alec Burks
2017-2018 Regular Season,UTA,Thabo Sefolosha
2017-2018 Regular Season,DEN,Kenneth Faried
2017-2018 Regular Season,DEN,Juan Hernangomez
2017-2018 Regular Season,UTA,Ekpe Udoh
2017-2018 Regular Season,DEN,Malik Beasley
2017-2018 Regular Season,MIN,Pau Gasol
2017-2018 Regular Season,MIN,Taj Gibson
2017-2018 Regular Season,SAS,Dejounte Murray
2017-2018 Regular Season,MIN,Karl-Anthony Towns
2017-2018 Regular Season,MIN,Jimmy Butler
2017-2018 Regular Season,SAS,LaMarcus Aldridge
2017-2018 Regular Season,SAS,Kyle Anderson
2017-2018 Regular Season,SAS,Danny Green
2017-2018 Regular Season,MIN,Andrew Wiggins
2017-2018 Regular Season,MIN,Jeff Teague
2017-2018 Regular Season,SAS,Manu Ginobili
2017-2018 Regular Season,SAS,Patty Mills
2017-2018 Regular Season,MIN,Gorgui Dieng
2017-2018 Regular Season,SAS,Joffrey Lauvergne
2017-2018 Regular Season,MIN,Jamal Crawford
2017-2018 Regular Season,SAS,Rudy Gay
2017-2018 Regular Season,MIN,Shabazz Muhammad
2017-2018 Regular Season,SAS,Davis Bertans
2017-2018 Regular Season,MIN,Nemanja Bjelica
2017-2018 Regular Season,MIN,Tyus Jones
2017-2018 Regular Season,POR,Tyson Chandler
2017-2018 Regular Season,POR,Maurice Harkless
2017-2018 Regular Season,PHX,Eric Bledsoe
2017-2018 Regular Season,POR,Jusuf Nurkic
2017-2018 Regular Season,PHX,Devin Booker
2017-2018 Regular Season,PHX,Josh Jackson
2017-2018 Regular Season,POR,Al-Farouq Aminu
2017-2018 Regular Season,POR,Damian Lillard
2017-2018 Regular Season,POR,Evan Turner
2017-2018 Regular Season,PHX,TJ Warren
2017-2018 Regular Season,POR,Pat Connaughton
2017-2018 Regular Season,PHX,Tyler Ulis
2017-2018 Regular Season,POR,Shabazz Napier
2017-2018 Regular Season,POR,Caleb Swanigan
2017-2018 Regular Season,PHX,Marquese Chriss
2017-2018 Regular Season,POR,Ed Davis
2017-2018 Regular Season,PHX,Troy Daniels
2017-2018 Regular Season,PHX,Dragan Bender
2017-2018 Regular Season,POR,Jake Layman
2017-2018 Regular Season,PHX,Alec Peters
2017-2018 Regular Season,PHX,Mike James
2017-2018 Regular Season,PHX,Derrick Jones Jr.
2017-2018 Regular Season,POR,Meyers Leonard
2017-2018 Regular Season,SAC,Willie Cauley-Stein
2017-2018 Regular Season,SAC,Justin Jackson
2017-2018 Regular Season,SAC,Skal Labissiere
2017-2018 Regular Season,SAC,George Hill
2017-2018 Regular Season,SAC,Buddy Hield
2017-2018 Regular Season,SAC,Garrett Temple
2017-2018 Regular Season,HOU,Nene
2017-2018 Regular Season,SAC,Kosta Koufos
2017-2018 Regular Season,SAC,De'Aaron Fox
2017-2018 Regular Season,SAC,Vince Carter
2017-2018 Regular Season,SAC,Malachi Richardson
2017-2018 Regular Season,HOU,Demetrius Jackson
2017-2018 Regular Season,CHI,Jonas Valanciunas
2017-2018 Regular Season,CHI,Robin Lopez
2017-2018 Regular Season,TOR,DeMar DeRozan
